reviewed_relative_path,reviewed_index,source_candidate_manifest,source_candidate_index,candidate_relative_path,candidate_index,source_page,url,alt,sha256,bytes,source_type,license_status,appliance_form,target_class,label_status,visual_review_status,notes
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_021.jpg,21,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,21,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_021.jpg,21,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/rPZSpupll4eML2Yl.200x150,,5d72b064647dfc9b0051fd7d60d06f282d3a760f3d777463b8f12c3eb1d10207,7384,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_022.jpg,22,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,36,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_036.jpg,36,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/QNmXa3JVGBe5kmiT.medium,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 7, imagen 1 de 3",ef7a4aec4e23d279725765307cfd83b672dacb4cfe8af8a3523ff6e43f9b435f,44738,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_023.jpg,23,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,37,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_037.jpg,37,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/QNmXa3JVGBe5kmiT.large,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 7, imagen 1 de 3",6fd8dffe045699259fa6bbef3b3586887ff040b7a4149d992b16db901eeff8a2,73685,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_024.jpg,24,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,38,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_038.jpg,38,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/FEKQnlCnxXNMgqAf.medium,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 7, imagen 2 de 3",19281c57617083e73988d723de3e57abf47032e603c27785f44d122216482073,38902,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_025.jpg,25,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,39,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_039.jpg,39,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/FEKQnlCnxXNMgqAf.large,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 7, imagen 2 de 3",775774d05656e32eaef4b197bc11a214d7f46cee8184f5f02aaeaffe87961322,63467,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_026.jpg,26,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,40,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_040.jpg,40,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/yaUjJWWmFGpDCETQ.medium,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 7, imagen 3 de 3",7bfb1d348c5187e9b24a013bf19a4cddbc5d989dd96ad7adcfae11589c70a519,48880,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_027.jpg,27,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,41,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_041.jpg,41,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/yaUjJWWmFGpDCETQ.large,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 7, imagen 3 de 3",725609d299493bf281b6262efd3435929fa7bcf3c9afe4400e3645f9ff7499f5,81124,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_028.jpg,28,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,42,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_042.jpg,42,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/QNmXa3JVGBe5kmiT.200x150,,b74a730e193ad79ba2a00d46e1255c48a2586f31657dd5006e9c5cff0c66de4b,7141,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_029.jpg,29,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,43,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_043.jpg,43,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/FEKQnlCnxXNMgqAf.200x150,,572a45e0d4e207d042f65ccc8a28d656372c14d0053ce87bc2eb5025273f7615,6111,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_030.jpg,30,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,44,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_044.jpg,44,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/yaUjJWWmFGpDCETQ.200x150,,dec358f0cadf5a930f11a3b3ea717ee86a6fe4f313dd665a46359d446101c3f1,7812,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_031.jpg,31,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,59,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_059.jpg,59,https://fooland.tistory.com/entry/LG-%EB%B2%BD%EA%B1%B8%EC%9D%B4%EC%97%90%EC%96%B4%EC%BB%A8-%EC%B2%AD%EC%86%8C,https://blog.kakaocdn.net/dna/c233Ex/btsH5K9qsAL/AAAAAAAAAAAAAAAAAAAAAInv1sxRnzqv8zE8Awg0F0x-Ddzu77G8hF1AEXIAE6JL/img.jpg?credential=yqXZFxpELC7KVnFOS48ylbz2pIh7yKj8&expires=1782831599&allow_ip=&allow_referer=&signature=R7wKX4wH2xEiPdO1oysof8ufhz4%3D,LG 휘센 듀얼인버터 벽걸이 에어컨,a14b861e6289b36a54395862587b08c365d6358999b56e64e564610b5d39271c,53543,public_blog_wall_mounted_lg_photo_candidate,unknown_verify_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Crawled candidate; keep only if actual wall-mounted LG indoor unit and filter/filter slot is visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_032.jpg,32,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,60,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_060.jpg,60,https://fooland.tistory.com/entry/LG-%EB%B2%BD%EA%B1%B8%EC%9D%B4%EC%97%90%EC%96%B4%EC%BB%A8-%EC%B2%AD%EC%86%8C,https://img1.daumcdn.net/thumb/R1280x0/?scode=mtistory2&fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdna%2Fc233Ex%2FbtsH5K9qsAL%2FAAAAAAAAAAAAAAAAAAAAAInv1sxRnzqv8zE8Awg0F0x-Ddzu77G8hF1AEXIAE6JL%2Fimg.jpg%3Fcredential%3DyqXZFxpELC7KVnFOS48ylbz2pIh7yKj8%26expires%3D1782831599%26allow_ip%3D%26allow_referer%3D%26signature%3DR7wKX4wH2xEiPdO1oysof8ufhz4%253D,LG 휘센 듀얼인버터 벽걸이 에어컨,2065b7e7895872d8455f47866a4a5f544afd5a51459bcf084ea9c18b654018bd,77932,public_blog_wall_mounted_lg_photo_candidate,unknown_verify_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Crawled candidate; keep only if actual wall-mounted LG indoor unit and filter/filter slot is visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_033.jpg,33,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,61,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_061.jpg,61,https://fooland.tistory.com/entry/LG-%EB%B2%BD%EA%B1%B8%EC%9D%B4%EC%97%90%EC%96%B4%EC%BB%A8-%EC%B2%AD%EC%86%8C,https://blog.kakaocdn.net/dna/0IYPA/btsH5ZSP8CG/AAAAAAAAAAAAAAAAAAAAAFLPthnkamBZ5va9zMLOx06DEbAoHaZmSu_VQDfZLlhN/img.jpg?credential=yqXZFxpELC7KVnFOS48ylbz2pIh7yKj8&expires=1782831599&allow_ip=&allow_referer=&signature=iP2rYdphY7orNbMJXunHu%2BC3c8k%3D,LG 휘센 듀얼인버터 벽걸이 에어컨,653553a96369a37721be3ff007548e5a1fa495a0481f705134be8b55d93e6ab7,54669,public_blog_wall_mounted_lg_photo_candidate,unknown_verify_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Crawled candidate; keep only if actual wall-mounted LG indoor unit and filter/filter slot is visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_034.jpg,34,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,62,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_062.jpg,62,https://fooland.tistory.com/entry/LG-%EB%B2%BD%EA%B1%B8%EC%9D%B4%EC%97%90%EC%96%B4%EC%BB%A8-%EC%B2%AD%EC%86%8C,https://img1.daumcdn.net/thumb/R1280x0/?scode=mtistory2&fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdna%2F0IYPA%2FbtsH5ZSP8CG%2FAAAAAAAAAAAAAAAAAAAAAFLPthnkamBZ5va9zMLOx06DEbAoHaZmSu_VQDfZLlhN%2Fimg.jpg%3Fcredential%3DyqXZFxpELC7KVnFOS48ylbz2pIh7yKj8%26expires%3D1782831599%26allow_ip%3D%26allow_referer%3D%26signature%3DiP2rYdphY7orNbMJXunHu%252BC3c8k%253D,LG 휘센 듀얼인버터 벽걸이 에어컨,c5c6fb6f0f557274710404e8ef03ad14d92248e61e1936ef470b6422c3ba13b5,80912,public_blog_wall_mounted_lg_photo_candidate,unknown_verify_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Crawled candidate; keep only if actual wall-mounted LG indoor unit and filter/filter slot is visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_035.jpg,35,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,73,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_073.jpg,73,https://fooland.tistory.com/entry/LG-%EB%B2%BD%EA%B1%B8%EC%9D%B4%EC%97%90%EC%96%B4%EC%BB%A8-%EC%B2%AD%EC%86%8C,https://blog.kakaocdn.net/dna/bMX5ig/btsH8SrZ61K/AAAAAAAAAAAAAAAAAAAAACwGKiUlkwmI7zgv0D-m6iqUmH3Hye6KZSJd6KQmM6Zk/img.jpg?credential=yqXZFxpELC7KVnFOS48ylbz2pIh7yKj8&expires=1782831599&allow_ip=&allow_referer=&signature=XBJQjY79l9quyovsAML5sYIGyPU%3D,LG 휘센 듀얼인버터 벽걸이 에어컨,401f70606c208c38860a39ec523dcd9e014bde823bc9ead40f1ecf8057811a93,78664,public_blog_wall_mounted_lg_photo_candidate,unknown_verify_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Crawled candidate; keep only if actual wall-mounted LG indoor unit and filter/filter slot is visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_036.jpg,36,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,74,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_074.jpg,74,https://fooland.tistory.com/entry/LG-%EB%B2%BD%EA%B1%B8%EC%9D%B4%EC%97%90%EC%96%B4%EC%BB%A8-%EC%B2%AD%EC%86%8C,https://img1.daumcdn.net/thumb/R1280x0/?scode=mtistory2&fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdna%2FbMX5ig%2FbtsH8SrZ61K%2FAAAAAAAAAAAAAAAAAAAAACwGKiUlkwmI7zgv0D-m6iqUmH3Hye6KZSJd6KQmM6Zk%2Fimg.jpg%3Fcredential%3DyqXZFxpELC7KVnFOS48ylbz2pIh7yKj8%26expires%3D1782831599%26allow_ip%3D%26allow_referer%3D%26signature%3DXBJQjY79l9quyovsAML5sYIGyPU%253D,LG 휘센 듀얼인버터 벽걸이 에어컨,9af492187d65dc78904f11c82f54471b06c413956bbbf9a369592101877aa3b1,104037,public_blog_wall_mounted_lg_photo_candidate,unknown_verify_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Crawled candidate; keep only if actual wall-mounted LG indoor unit and filter/filter slot is visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_037.jpg,37,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,75,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_075.jpg,75,https://fooland.tistory.com/entry/LG-%EB%B2%BD%EA%B1%B8%EC%9D%B4%EC%97%90%EC%96%B4%EC%BB%A8-%EC%B2%AD%EC%86%8C,https://blog.kakaocdn.net/dna/8B2kB/btsIahxnRGJ/AAAAAAAAAAAAAAAAAAAAAF3HX05tzpY5uH-Iihdti8q_5pOC7LHPmDRlTtxKaTyz/img.jpg?credential=yqXZFxpELC7KVnFOS48ylbz2pIh7yKj8&expires=1782831599&allow_ip=&allow_referer=&signature=X9V7E3tYrZLw74M5X2jhUAYNyYk%3D,LG 휘센 듀얼인버터 벽걸이 에어컨,46565632981768d127dd6144d55ca3693155e86d0d8245d1719dbbcc4353e328,133068,public_blog_wall_mounted_lg_photo_candidate,unknown_verify_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Crawled candidate; keep only if actual wall-mounted LG indoor unit and filter/filter slot is visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_038.jpg,38,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,76,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_076.jpg,76,https://fooland.tistory.com/entry/LG-%EB%B2%BD%EA%B1%B8%EC%9D%B4%EC%97%90%EC%96%B4%EC%BB%A8-%EC%B2%AD%EC%86%8C,https://img1.daumcdn.net/thumb/R1280x0/?scode=mtistory2&fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdna%2F8B2kB%2FbtsIahxnRGJ%2FAAAAAAAAAAAAAAAAAAAAAF3HX05tzpY5uH-Iihdti8q_5pOC7LHPmDRlTtxKaTyz%2Fimg.jpg%3Fcredential%3DyqXZFxpELC7KVnFOS48ylbz2pIh7yKj8%26expires%3D1782831599%26allow_ip%3D%26allow_referer%3D%26signature%3DX9V7E3tYrZLw74M5X2jhUAYNyYk%253D,LG 휘센 듀얼인버터 벽걸이 에어컨,b7ae0c4fdc510fc3b3792223ee136c8d39a0f5c0e9e8df85924fb8c02261dd8b,164373,public_blog_wall_mounted_lg_photo_candidate,unknown_verify_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Crawled candidate; keep only if actual wall-mounted LG indoor unit and filter/filter slot is visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_039.jpg,39,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,77,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_077.jpg,77,https://fooland.tistory.com/entry/LG-%EB%B2%BD%EA%B1%B8%EC%9D%B4%EC%97%90%EC%96%B4%EC%BB%A8-%EC%B2%AD%EC%86%8C,https://blog.kakaocdn.net/dna/roQvQ/btsH8U4o7LW/AAAAAAAAAAAAAAAAAAAAAKE2yIOBQ515duTbo0ayctwQAEwVnKw7KNkeTeK1hSP0/img.jpg?credential=yqXZFxpELC7KVnFOS48ylbz2pIh7yKj8&expires=1782831599&allow_ip=&allow_referer=&signature=UaDuaOlXnxOjlyVZvH0TDojJEnU%3D,LG 휘센 듀얼인버터 벽걸이 에어컨,2db528a287db268892ecb378159433fd9f27a82edfd03bf74318c224576da081,52030,public_blog_wall_mounted_lg_photo_candidate,unknown_verify_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Crawled candidate; keep only if actual wall-mounted LG indoor unit and filter/filter slot is visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_reviewed_086/wall_filter_reviewed_040.jpg,40,lg_wall_mounted_filter_real_photo_candidates_manifest.csv,78,10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_078.jpg,78,https://fooland.tistory.com/entry/LG-%EB%B2%BD%EA%B1%B8%EC%9D%B4%EC%97%90%EC%96%B4%EC%BB%A8-%EC%B2%AD%EC%86%8C,https://img1.daumcdn.net/thumb/R1280x0/?scode=mtistory2&fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdna%2FroQvQ%2FbtsH8U4o7LW%2FAAAAAAAAAAAAAAAAAAAAAKE2yIOBQ515duTbo0ayctwQAEwVnKw7KNkeTeK1hSP0%2Fimg.jpg%3Fcredential%3DyqXZFxpELC7KVnFOS48ylbz2pIh7yKj8%26expires%3D1782831599%26allow_ip%3D%26allow_referer%3D%26signature%3DUaDuaOlXnxOjlyVZvH0TDojJEnU%253D,LG 휘센 듀얼인버터 벽걸이 에어컨,15a28a833b528d716a0dd56836ad9e2b3f285ae20ea65c2e2afccfe850b34337,73653,public_blog_wall_mounted_lg_photo_candidate,unknown_verify_before_training,wall_mounted,filter,ready_for_roboflow_filter_bbox,accepted_wall_mounted_filter_or_filter_access_visible,Crawled candidate; keep only if actual wall-mounted LG indoor unit and filter/filter slot is visible. Reviewed for wall-mounted demo; exclude later if exact filter mesh is not visible enough for bbox.
